"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-02-27","6.71",",,W"," 1443",",,W","0.00","T,,W",,,,,,,,,"39",",,W","27",",,W",,,"  190",",,W","  190",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-02-28","12.30",",,W"," 1642",",,W","0.03",",,W",,,,,,,,,"39",",,W","28",",,W",,,"  250",",,W","  240",",,W","25.1",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-01","8.95",",,W"," 0124",",,W","0.00","T,,W",,,,,,,,,"35",",,W","22",",,W",,,"  240",",,W","  230",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-02","11.41",",,W"," 0731",",,W","0.00",",,W",,,,,,,,,"36",",,W","21",",,W",,,"  100",",,W","  100",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-03","9.84",",,W"," 1623",",,W","0.01",",,W",,,,,,,,,"38",",,W","31",",,W",,,"  100",",,W","  100",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-04","10.96",",,W"," 1026",",,W","0.00",",,W",,,,,,,,,"50",",,W","35",",,W",,,"  130",",,W","  130",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-05","8.72",",,W"," 1100",",,W","0.00","T,,W",,,,,,,,,"54",",,W","36",",,W",,,"  100",",,W","  130",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-06","8.05",",,W"," 0852",",,W","0.00",",,W",,,,,,,,,"63",",,W","38",",,W",,,"  110",",,W","  100",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-07","11.41",",,W"," 2341",",,W","0.42",",,W",,,,,,,,,"58",",,W","39",",,W",,,"  240",",,W","  240",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-08","10.51",",,W"," 0017",",,W","0.00",",,W",,,,,,,,,"48",",,W","34",",,W",,,"  230",",,W","  230",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-09","5.82",",,W"," 1110",",,W","0.00","T,,W",,,,,,,,,"53",",,W","36",",,W",,,"  110",",,W","   90",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-10","6.26",",,W"," 1118",",,W","0.01",",,W",,,,,,,,,"56",",,W","41",",,W",,,"  160",",,W","  140",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-11","6.49",",,W"," 0809",",,W","0.21",",,W",,,,,,,,,"63",",,W","47",",,W",,,"  130",",,W","  130",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-12","12.08",",,W"," 1138",",,W","0.15",",,W",,,,,,,,,"58",",,W","45",",,W",,,"  230",",,W","  220",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-13","7.83",",,W"," 1316",",,W","0.00",",,W",,,,,,,,,"46",",,W","36",",,W",,,"  250",",,W","  290",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-14","10.96",",,W"," 0741",",,W","0.00",",,W",,,,,,,,,"47",",,W","31",",,W",,,"  250",",,W","  260",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-15","2.91",",,W"," 2208",",,W","0.00",",,W",,,,,,,,,"48",",,W","28",",,W",,,"  100",",,W","  100",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-16","5.82",",,W"," 0147",",,W","0.00","T,,W",,,,,,,,,"59",",,W","42",",,W",,,"  100",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-17","8.50",",,W"," 2248",",,W","0.00",",,W",,,,,,,,,"66",",,W","40",",,W",,,"  250",",,W","  260",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-18","6.93",",,W"," 0003",",,W","0.00",",,W",,,,,,,,,"60",",,W","42",",,W",,,"  250",",,W","  260",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-19","5.37",",,W"," 2313",",,W","0.03",",,W",,,,,,,,,"61",",,W","39",",,W",,,"  260",",,W","  270",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-20","14.99",",,W"," 1035",",,W","0.11",",,W",,,,,,,,,"48",",,W","33",",,W",,,"  240",",,W","  250",",,W","28.0",",,W","38.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-21","6.71",",,W"," 0910",",,W","0.00",",,W",,,,,,,,,"44",",,W","29",",,W",,,"  240",",,W","  250",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-22","6.71",",,W"," 1902",",,W","0.06",",,W",,,,,,,,,"52",",,W","33",",,W",,,"  240",",,W","  260",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-23","5.14",",,W"," 0949",",,W","0.00","T,,W",,,,,,,,,"56",",,W","34",",,W",,,"  140",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-24","5.82",",,W"," 1407",",,W","0.02",",,W",,,,,,,,,"58",",,W","46",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-25","9.62",",,W"," 1646",",,W","0.18",",,W",,,,,,,,,"52",",,W","33",",,W",,,"  250",",,W","  260",",,W","29.1",",,W","38.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-26","9.62",",,W"," 1103",",,W","0.08",",,W",,,,,,,,,"52",",,W","32",",,W",,,"  100",",,W","   90",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-27","14.09",",,W"," 0508",",,W","0.12",",,W",,,,,,,,,"42",",,W","33",",,W",,,"  240",",,W","  240",",,W","25.9",",,W","36.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-28","8.05",",,W"," 0017",",,W","0.00",",,W",,,,,,,,,"48",",,W","31",",,W",,,"  260",",,W","  260",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-29","6.71",",,W"," 1042",",,W","0.00",",,W",,,,,,,,,"57",",,W","29",",,W",,,"  100",",,W","  100",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-30","6.71",",,W"," 1549",",,W","0.00",",,W",,,,,,,,,"57",",,W","36",",,W",,,"  100",",,W","  260",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-03-31","10.51",",,W"," 1245",",,W","0.00","T,,W",,,,,,,,,"53",",,W","40",",,W",,,"  240",",,W","  240",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-01","10.74",",,W"," 1635",",,W","0.00",",,W",,,,,,,,,"49",",,W","29",",,W",,,"  270",",,W","  270",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-02","9.84",",,W"," 0802",",,W","0.00","T,,W",,,,,,,,,"41",",,W","28",",,W",,,"  240",",,W","  240",",,W","23.0",",,W","28.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-03","5.82",",,W"," 0945",",,W","0.00",",,W",,,,,,,,,"51",",,W","28",",,W",,,"  110",",,W","   80",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-04","4.25",",,W"," 0127",",,W","0.01",",,W",,,,,,,,,"52",",,W","34",",,W",,,"  280",",,W","   80",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-05","2.68",",,W"," 1235",",,W","0.00",",,W",,,,,,,,,"61",",,W","30",",,W",,,"  110",",,W","   90",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-06","6.49",",,W"," 0825",",,W","0.00",",,W",,,,,,,,,"71",",,W","39",",,W",,,"  100",",,W","   90",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-07","11.18",",,W"," 2014",",,W","0.00",",,W",,,,,,,,,"72",",,W","46",",,W",,,"  270",",,W","  280",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-08","3.80",",,W"," 1605",",,W","0.00","T,,W",,,,,,,,,"62",",,W","38",",,W",,,"  140",",,W","  140",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-09","19.91",",,W"," 1154",",,W","0.54",",,W",,,,,,,,,"51",",,W","36",",,W",,,"  230",",,W","  240",",,W","35.1",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-10","15.21",",,W"," 1345",",,W","0.00","T,,W",,,,,,,,,"50",",,W","31",",,W",,,"  250",",,W","  250",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-11","6.49",",,W"," 1313",",,W","0.00",",,W",,,,,,,,,"54",",,W","29",",,W",,,"  110",",,W","  120",",,W","16.1",",,W","21.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-12","7.61",",,W"," 0747",",,W","0.00",",,W",,,,,,,,,"52",",,W","32",",,W",,,"  280",",,W","  260",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-13","4.92",",,W"," 2345",",,W","0.00",",,W",,,,,,,,,"60",",,W","29",",,W",,,"  100",",,W","  100",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-14","7.83",",,W"," 0751",",,W","0.28",",,W",,,,,,,,,"52",",,W","42",",,W",,,"  270",",,W","  270",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-15","8.50",",,W"," 0621",",,W","0.00",",,W",,,,,,,,,"51",",,W","34",",,W",,,"  250",",,W","  260",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-16","5.37",",,W"," 2355",",,W","0.11",",,W",,,,,,,,,"55",",,W","29",",,W",,,"  120",",,W","  240",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-17","6.49",",,W"," 1053",",,W","0.06",",,W",,,,,,,,,"50",",,W","35",",,W",,,"  280",",,W","  280",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-18","17.00",",,W"," 1539",",,W","0.00",",,W",,,,,,,,,"50",",,W","32",",,W",,,"  250",",,W","  240",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-19","7.83",",,W"," 0052",",,W","0.00",",,W",,,,,,,,,"50",",,W","33",",,W",,,"  250",",,W","  240",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-20","4.92",",,W"," 1128",",,W","0.00","T,,W",,,,,,,,,"54",",,W","32",",,W",,,"  270",",,W","  270",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-21","8.05",",,W"," 0801",",,W","0.00","T,,W",,,,,,,,,"57",",,W","39",",,W",,,"   90",",,W","   80",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-22","5.37",",,W"," 2232",",,W","0.08",",,W",,,,,,,,,"53",",,W","44",",,W",,,"  280",",,W","  280",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-23","5.59",",,W"," 0809",",,W","0.00",",,W",,,,,,,,,"61",",,W","41",",,W",,,"  280",",,W","  280",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-24","7.61",",,W"," 1404",",,W","0.00",",,W",,,,,,,,,"64",",,W","38",",,W",,,"  260",",,W","  260",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-25","8.72",",,W"," 1509",",,W","0.00","T,,W",,,,,,,,,"54",",,W","43",",,W",,,"  270",",,W","  270",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-26","2.68",",,W"," 0041",",,W","0.00",",,W",,,,,,,,,"59",",,W","34",",,W",,,"  260",",,W","  260",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-27","3.58",",,W"," 1510",",,W","0.00",",,W",,,,,,,,,"68",",,W","40",",,W",,,"  250",",,W","  220",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-28","7.38",",,W"," 0741",",,W","0.00","T,,W",,,,,,,,,"64",",,W","43",",,W",,,"  260",",,W","  260",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-29","6.71",",,W"," 1307",",,W","0.00",",,W",,,,,,,,,"63",",,W","38",",,W",,,"  270",",,W","  260",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-04-30","2.01",",,W"," 1713",",,W","0.00",",,W",,,,,,,,,"65",",,W","32",",,W",,,"  350",",,W","  340",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-01","4.92",",,W"," 1615",",,W","0.00",",,W",,,,,,,,,"65",",,W","35",",,W",,,"  280",",,W","  270",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-02","9.62",",,W"," 2331",",,W","0.28",",,W",,,,,,,,,"53",",,W","42",",,W",,,"  250",",,W","  260",",,W","21.9",",,W","32.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-03","12.30",",,W"," 1539",",,W","0.00",",,W",,,,,,,,,"52",",,W","34",",,W",,,"  260",",,W","  240",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-04","9.62",",,W"," 1635",",,W","0.00",",,W",,,,,,,,,"53",",,W","28",",,W",,,"  270",",,W","  270",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-05","4.92",",,W"," 0854",",,W","0.00",",,W",,,,,,,,,"56",",,W","28",",,W",,,"  280",",,W","  260",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-06","3.80",",,W"," 1713",",,W","0.00",",,W",,,,,,,,,"62",",,W","30",",,W",,,"  250",",,W","  250",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-07","3.58",",,W"," 1137",",,W","0.00",",,W",,,,,,,,,"70",",,W","43",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-08","10.29",",,W"," 1825",",,W","0.01",",,W",,,,,,,,,"82",",,W","49",",,W",,,"  250",",,W","  260",",,W","38.0",",,W","49.0",",,W",,,,,"    1",",,W",,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-09","4.92",",,W"," 0021",",,W","0.00",",,W",,,,,,,,,"68",",,W","48",",,W",,,"  240",",,W","  250",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-10","3.80",",,W"," 1304",",,W","0.00",",,W",,,,,,,,,"73",",,W","45",",,W",,,"  270",",,W","  280",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-11","4.92",",,W"," 0753",",,W","0.00","T,,W",,,,,,,,,"77",",,W","47",",,W",,,"  100",",,W","   90",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-12","7.61",",,W"," 1854",",,W","0.03",",,W",,,,,,,,,"77",",,W","43",",,W",,,"  240",",,W","  230",",,W","25.1",",,W","35.1",",,W",,,,,"    1",",,W",,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-13","10.96",",,W"," 0832",",,W","0.06",",,W",,,,,,,,,"58",",,W","41",",,W",,,"  250",",,W","  230",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-14","4.03",",,W"," 1051",",,W","0.00",",,W",,,,,,,,,"70",",,W","40",",,W",,,"  100",",,W","  100",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-15","4.92",",,W"," 0910",",,W","0.00",",,W",,,,,,,,,"79",",,W","41",",,W",,,"  100",",,W","   90",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-16","6.49",",,W"," 1607",",,W","0.00",",,W",,,,,,,,,"74",",,W","46",",,W",,,"  250",",,W","  280",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-17","6.71",",,W"," 2203",",,W","0.00",",,W",,,,,,,,,"71",",,W","43",",,W",,,"  240",",,W","  220",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-18","3.80",",,W"," 0039",",,W","0.00","T,,W",,,,,,,,,"73",",,W","44",",,W",,,"  240",",,W","  240",",,W","21.9",",,W","25.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-19","8.50",",,W"," 1332",",,W","0.00","T,,W",,,,,,,,,"63",",,W","49",",,W",,,"  250",",,W","  250",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-20","5.37",",,W"," 0322",",,W","0.09",",,W",,,,,,,,,"51",",,W","44",",,W",,,"  280",",,W","  280",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-21","10.51",",,W"," 0427",",,W","0.47",",,W",,,,,,,,,"51",",,W","39",",,W",,,"  260",",,W","  260",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-22","5.14",",,W"," 1909",",,W","0.10",",,W",,,,,,,,,"61",",,W","42",",,W",,,"  120",",,W","  120",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-23","7.61",",,W"," 0510",",,W","0.00","T,,W",,,,,,,,,"67",",,W","42",",,W",,,"   90",",,W","  100",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-24","6.26",",,W"," 1349",",,W","0.00",",,W",,,,,,,,,"68",",,W","38",",,W",,,"   20",",,W","  220",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-25","3.58",",,W"," 0724",",,W","0.00",",,W",,,,,,,,,"68",",,W","32",",,W",,,"   90",",,W","  100",",,W","16.1",",,W","18.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-26","1.57",",,W"," 1257",",,W","0.00",",,W",,,,,,,,,"73",",,W","36",",,W",,,"   90",",,W","  250",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2007-05-27","12.08",",,W"," 1745",",,W","0.04",",,W",,,,,,,,,"67",",,W","43",",,W",,,"  240",",,W","  230",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,
